CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Recency_scaled,Frequency_scaled,Monetary_scaled
14062,10,12,10464.85,5,5,5,555,15,-1.0691974256329595,1.7852452398084835,2.1197851953701368
14064,29,5,1334.34,4,4,4,444,12,-0.3205241028950956,0.6532369520997158,0.48349550707311606
14066,267,1,152.55,1,1,1,111,3,1.3135171700007557,-0.9552142636712971,-1.2354326048174613
14067,64,2,374.7,3,3,2,332,8,0.25643735030730064,-0.36158277709840037,-0.5243384447500058
14068,320,1,265.85,1,1,2,112,4,1.4481737219634514,-0.9552142636712971,-0.7962181161532035
14071,4,8,1437.57,5,5,4,554,14,-1.6575516078937147,1.2468684386726128,0.54267379998988
14073,32,1,151.04,4,1,1,411,6,-0.24940276429285124,-0.9552142636712971,-1.243286581475573
14075,5,3,942.26,5,3,4,534,12,-1.5215015741842748,0.05960546552681911,0.2072487999887024
14076,129,1,118.67,2,1,1,211,4,0.7736701939658116,-0.9552142636712971,-1.4335488779570087
14077,41,5,499.42,3,4,3,343,10,-0.06944540468970294,0.6532369520997158,-0.29652439450924767
14078,102,6,1049.37,2,5,4,254,11,0.5999486026162144,0.8789251688960832,0.2927263584050467
14079,125,1,375.1,2,1,2,212,5,0.7503492566504052,-0.9552142636712971,-0.523492764917705
14080,33,1,45.6,4,1,1,411,6,-0.22712620679597337,-0.9552142636712971,-2.183086161424892
14081,302,2,921.62,1,3,3,133,7,1.4051112410606752,-0.36158277709840037,0.18966584108686052
14082,365,1,182.25,1,1,1,111,3,1.5460705639150825,-0.9552142636712971,-1.0949048316371388
14083,4,9,1002.9,5,5,4,554,14,-1.6575516078937147,1.4011241767997944,0.25676488257698094
14085,2,18,4421.29,5,5,5,555,15,-2.0387344178427855,2.3408466559766334,1.4351592705198983
14087,3,1,191.47,5,1,1,511,7,-1.8240633918658722,-0.9552142636712971,-1.0558924855054428
14088,10,13,50491.81,5,5,5,555,15,-1.0691974256329595,1.8937448980941993,3.3704585655660932
14089,57,1,158.75,3,1,1,311,5,0.17141108902445348,-0.9552142636712971,-1.203974231674001
14090,325,1,76.32,1,1,1,111,3,1.4597073249619175,-0.9552142636712971,-1.7806741883671344
14092,8,14,4076.91,5,5,5,555,15,-1.2189397565026774,1.9947556633726906,1.3707282770180904
14093,12,1,433.86,5,1,2,512,8,-0.9445401209818783,-0.9552142636712971,-0.4081229021967796
14096,4,17,65164.79,5,5,5,555,15,-1.6575516078937147,2.2616881678707283,3.573196493925365
14098,37,1,147.35,3,1,1,311,5,-0.14412860809073014,-0.9552142636712971,-1.2628124789273993
14099,16,11,3104.17,4,5,5,455,14,-0.7443590504544844,1.6680566812978321,1.1541521950527074
14100,138,1,191.95,2,1,1,211,4,0.8236210556992557,-0.9552142636712971,-1.0539129856352798
14101,74,6,5976.79,2,5,5,255,12,0.36322052473557237,0.8789251688960832,1.674684807153584
14102,5,5,1105.88,5,4,4,544,13,-1.5215015741842748,0.6532369520997158,0.3343722782910919
14104,155,2,216.21,2,3,1,231,6,0.9097202276752518,-0.36158277709840037,-0.9597905892315576
14105,239,1,1266.23,1,1,4,114,6,1.231174428080437,-0.9552142636712971,0.4418895132518965
14107,52,7,2703.23,3,5,5,355,13,0.10413950578058002,1.0744251947249353,1.044280117772882
14108,31,2,597.91,4,3,3,433,10,-0.27236486089033946,-0.36158277709840037,-0.1537407898004064
14109,73,1,144.2,2,1,1,211,4,0.35320414268627925,-0.9552142636712971,-1.2798691157385889
14110,4,12,5683.15,5,5,5,555,15,-1.6575516078937147,1.7852452398084835,1.6346549093336156
14111,14,4,692.85,4,4,3,443,11,-0.8377569465536066,0.3863044476016776,-0.03680103207572039
14112,23,7,2915.15,4,5,5,455,14,-0.4870358868672529,1.0744251947249353,1.1042399583688516
14113,4,4,1840.42,5,4,4,544,13,-1.6575516078937147,0.3863044476016776,0.7388820564137205
14114,274,2,386.53,1,3,2,132,6,1.3327575169453991,-0.36158277709840037,-0.4997000529158428
14116,20,5,1382.74,4,4,4,444,12,-0.5866782483482139,0.6532369520997158,0.5117910162361772
14117,144,1,90.0,2,1,1,211,4,0.8551557166551218,-0.9552142636712971,-1.6512076252799086
14121,4,4,2780.15,5,4,5,545,14,-1.6575516078937147,0.3863044476016776,1.0665700777225327
14124,84,1,419.58,2,1,2,212,5,0.45661842083469495,-0.9552142636712971,-0.4346584013635813
14125,11,3,2720.63,5,3,5,535,13,-1.0042687305257638,0.05960546552681911,1.049377303003786
14126,8,3,706.13,5,3,3,533,11,-1.2189397565026774,0.05960546552681911,-0.021734010492570646
14127,123,3,709.71,2,3,3,233,8,0.7384096537980341,0.05960546552681911,-0.017720679417004587
14128,61,2,637.5,3,3,3,333,9,0.2211768101395232,-0.36158277709840037,-0.10287001002759065
14129,2,5,1123.86,5,4,4,544,13,-2.0387344178427855,0.6532369520997158,0.34717799084845574
14130,319,1,480.91,1,1,2,112,4,1.4458454540573504,-0.9552142636712971,-0.32647797077051094
14132,2,11,3586.03,5,5,5,555,15,-2.0387344178427855,1.6680566812978321,1.2687964898256328
14133,130,3,605.64,2,3,3,233,8,0.7793883005555002,0.05960546552681911,-0.14354904638958155
14135,2,15,4690.31,5,5,5,555,15,-2.0387344178427855,2.0892449239230517,1.4820912697989033
14138,2,2,965.88,5,3,4,534,12,-2.0387344178427855,-0.36158277709840037,0.22690434515808744
14139,46,1,415.82,3,1,2,312,6,0.014486707924192927,-0.9552142636712971,-0.4417952431594896
14140,4,2,935.05,5,3,4,534,12,-1.6575516078937147,-0.36158277709840037,0.20115080260666507
14141,3,4,915.13,5,4,3,543,12,-1.8240633918658722,0.3863044476016776,0.18405572203727946
14142,373,1,311.81,1,1,2,112,4,1.5622054467539612,-0.9552142636712971,-0.6699285380178649
14143,134,1,115.8,2,1,1,211,4,0.8018323761266101,-0.9552142636712971,-1.452840797134101
14145,47,4,3742.2,3,4,5,345,12,0.03019695679125805,0.3863044476016776,1.3026648362280357
14146,9,5,4191.0,5,4,5,545,14,-1.1403187642352037,0.6532369520997158,1.3926574682177748
14147,78,2,483.4,2,3,2,232,7,0.4019933629965244,-0.36158277709840037,-0.32238223343372385
14148,234,1,157.2,1,1,1,111,3,1.2154641792133722,-0.9552142636712971,-1.2117228554005997
14149,221,1,446.62,1,1,2,112,4,1.172998804026387,-0.9552142636712971,-0.3851389698685825
14150,36,2,658.64,3,3,3,333,9,-0.16402870097223204,-0.36158277709840037,-0.07698370233533874
14152,75,2,621.29,2,3,3,233,8,0.37310423556778083,-0.36158277709840037,-0.12330678927569334
14154,239,2,1345.62,1,3,4,134,8,1.231174428080437,-0.36158277709840037,0.4901806027452943
14155,266,1,118.75,1,1,1,111,3,1.3107275994304497,-0.9552142636712971,-1.4330177760761358
14156,10,55,117210.08,5,5,5,555,15,-1.0691974256329595,3.9233843564904327,4.039734763159529
14157,20,2,424.89,4,3,2,432,9,-0.5866782483482139,-0.36158277709840037,-0.42468744283428794
14158,40,1,507.66,3,1,3,313,7,-0.0874272207859269,-0.9552142636712971,-0.28354484769112187
14159,20,11,4630.35,4,5,5,455,14,-0.5866782483482139,1.6680566812978321,1.4718683246705992
14161,216,3,1097.62,1,3,4,134,8,1.1560001359755843,0.05960546552681911,0.32841945105578
14162,174,2,289.36,2,3,2,232,7,0.9954820328900365,-0.36158277709840037,-0.7291154310797798
14163,87,4,2445.91,2,4,5,245,11,0.4825011053425735,0.3863044476016776,0.964814348940111
14164,71,2,1631.77,3,3,4,334,10,0.33275877447285523,-0.36158277709840037,0.6433088732822639
14165,276,1,120.44,1,1,1,111,3,1.3381648540746935,-0.9552142636712971,-1.421880402749507
14167,39,4,562.59,3,4,3,343,10,-0.10585307691818215,0.3863044476016776,-0.20204774716058882
14171,98,1,363.79,2,1,2,212,5,0.5703918970472569,-0.9552142636712971,-0.5477583559093233
14173,11,4,450.84,5,4,2,542,11,-1.0042687305257638,0.3863044476016776,-0.37768166246616675
14174,33,1,134.46,4,1,1,411,6,-0.22712620679597337,-0.9552142636712971,-1.335051586140301
14175,60,3,3222.3,3,3,5,335,11,0.20904305891646366,0.05960546552681911,1.1838251085100588
14176,297,4,576.9,1,4,3,143,8,1.3926948271642658,0.3863044476016776,-0.1821209023872688
14177,86,4,549.46,2,4,3,243,9,0.473972906706051,0.3863044476016776,-0.22078165656794177
14178,9,7,1600.26,5,5,4,554,14,-1.1403187642352037,1.0744251947249353,0.6278219065678127
14179,41,2,701.57,3,3,3,333,9,-0.06944540468970294,-0.36158277709840037,-0.026875487765783322
14180,11,25,4748.52,5,5,5,555,15,-1.0042687305257638,2.8000649690066,1.4918916108240494
14184,67,1,452.89,3,1,2,312,6,0.2901066368625376,-0.9552142636712971,-0.37408413504799326
14185,331,1,197.65,1,1,1,111,3,1.4733163816448338,-0.9552142636712971,-1.0307757692046586
14188,31,6,2054.36,4,5,4,454,13,-0.27236486089033946,0.8789251688960832,0.8262337416284864
14189,2,15,4654.08,5,5,5,555,15,-2.0387344178427855,2.0892449239230517,1.475929934083116
14191,2,13,4684.76,5,5,5,555,15,-2.0387344178427855,1.8937448980941993,1.4811505199904489
14193,68,2,853.39,3,3,3,333,9,0.30100039615403923,-0.36158277709840037,0.1286071741664364
14194,5,21,11349.52,5,5,5,555,15,-1.5215015741842748,2.555485194733606,2.1842741427320793
14195,202,2,1012.0,1,3,4,134,8,1.1062344148605145,-0.36158277709840037,0.2639363534046601
14196,107,1,335.52,2,1,2,212,5,0.6353205921544528,-0.9552142636712971,-0.611864467696858
14198,18,4,701.4,4,4,3,443,11,-0.6613614517492411,0.3863044476016776,-0.027067810283302296
14199,218,1,185.4,1,1,1,111,3,1.1628461404940136,-0.9552142636712971,-1.0813598438191916
14201,60,7,747.44,3,5,3,353,11,0.20904305891646366,1.0744251947249353,0.023387850661490617
14204,2,1,150.61,5,1,1,511,7,-2.0387344178427855,-0.9552142636712971,-1.2455374168045326
14205,17,2,466.7,4,3,2,432,9,-0.7017069128441668,-0.36158277709840037,-0.3502644125445679
14206,239,1,328.16,1,1,2,112,4,1.231174428080437,-0.9552142636712971,-0.6294387769980778
14208,95,1,151.74,2,1,1,211,4,0.5474298004497687,-0.9552142636712971,-1.2396360121378787
14209,11,6,2073.43,5,5,5,555,15,-1.0042687305257638,0.8789251688960832,0.8335733700598391
14210,106,6,1905.84,2,5,4,254,11,0.6283790606233428,0.8789251688960832,0.7666263197947323
14211,53,9,2241.1,3,5,5,355,13,0.11808774849594178,1.4011241767997944,0.8953447683535197
14212,90,1,1070.48,2,1,4,214,7,0.5075160485126933,-0.9552142636712971,0.30854015492934495
14214,31,5,1004.38,4,4,4,444,12,-0.27236486089033946,0.6532369520997158,0.2579356472119627
14215,12,6,1789.72,5,5,4,554,14,-0.9445401209818783,0.8789251688960832,0.7166938676810837
14216,3,4,1839.3,5,4,4,544,13,-1.8240633918658722,0.3863044476016776,0.7383985351896406
14217,2,17,2004.98,5,5,4,554,14,-2.0387344178427855,2.2616881678707283,0.8069073221399014
14218,43,1,169.48,3,1,1,311,5,-0.034731738315937795,-0.9552142636712971,-1.1523106670895116
14219,4,1,89.94,5,1,1,511,7,-1.6575516078937147,-0.9552142636712971,-1.6517317942869814
14220,247,2,632.4,1,3,3,133,7,1.2556424974565452,-0.36158277709840037,-0.10924336047040403
14221,42,9,3432.8,3,5,5,355,13,-0.05188672966437577,1.4011241767997944,1.234101035600357
14222,177,1,683.17,2,1,3,213,6,1.008165781748852,-0.9552142636712971,-0.04796645666768193
14223,92,3,991.13,2,3,4,234,9,0.5237386278211207,0.05960546552681911,0.2473922262030386
14224,110,4,1009.73,2,4,4,244,10,0.6557659603678762,0.3863044476016776,0.2621534749680761
14226,29,5,2214.79,4,4,5,445,13,-0.3205241028950956,0.6532369520997158,0.8859638618929367
14227,26,10,3350.96,4,5,5,455,14,-0.3991450951625692,1.5406654655354899,1.214930402897476
14229,52,3,1547.2,3,3,4,334,10,0.10413950578058002,0.05960546552681911,0.601041294069422
14231,184,3,925.71,1,3,3,133,7,1.0369487703169469,0.05960546552681911,0.19318110441841815
14232,43,5,2048.07,3,4,4,344,11,-0.034731738315937795,0.6532369520997158,0.8237979148820017
14233,49,4,1462.72,3,4,4,344,11,0.06065870705397517,0.3863044476016776,0.556447680710746
14234,22,4,754.12,4,4,3,443,11,-0.5187942651860693,0.3863044476016776,0.030449510915862725
14235,75,5,3144.86,2,4,5,245,11,0.37310423556778083,0.6532369520997158,1.1644986245669158
14236,81,2,490.86,2,3,3,233,8,0.42980562287258406,-0.36158277709840037,-0.310236323734353
14237,373,1,161.0,1,1,1,111,3,1.5622054467539612,-0.9552142636712971,-1.192858979891887
14238,326,1,146.85,1,1,1,111,3,1.4619928068665424,-0.9552142636712971,-1.2654955589485861
14239,43,11,2380.85,3,5,5,355,13,-0.034731738315937795,1.6680566812978321,0.943397627751011
14240,30,2,890.34,4,3,3,433,10,-0.2960560335189878,-0.36158277709840037,0.16225449560051525
14241,184,1,213.7,1,1,1,111,3,1.0369487703169469,-0.9552142636712971,-0.9690276460277609
14242,235,2,280.55,1,3,2,132,6,1.2186328007835272,-0.36158277709840037,-0.7536021635813888
14243,9,10,2588.77,5,5,5,555,15,-1.1403187642352037,1.5406654655354899,1.0099096255226918
14245,220,2,1693.45,1,3,4,134,8,1.169629907746531,-0.36158277709840037,0.6727775657681137
14246,111,3,1474.06,2,3,4,234,9,0.6624584649457211,0.05960546552681911,0.5625810116292832
14247,278,1,136.77,1,1,1,111,3,1.3435332891612286,-0.9552142636712971,-1.3216133518604651
14248,318,1,302.58,1,1,2,112,4,1.4435098989158772,-0.9552142636712971,-0.6937312720074973
14250,7,3,1904.05,5,3,4,534,12,-1.3068305482073614,0.05960546552681911,0.7658799381234709
14251,2,5,2879.7,5,4,5,545,14,-2.0387344178427855,0.6532369520997158,1.0945196989971508
14256,260,2,969.06,1,3,4,134,8,1.2937675680461596,-0.36158277709840037,0.22951385900095905
14257,64,5,3099.72,3,4,5,345,12,0.25643735030730064,0.6532369520997158,1.1530124590302766
14258,9,9,12669.98,5,5,5,555,15,-1.1403187642352037,1.4011241767997944,2.2717345304459977
14259,142,1,120.0,2,1,1,211,4,0.844791532568056,-0.9552142636712971,-1.4247650794100228
14261,51,2,1163.45,3,3,4,334,10,0.08992556633514363,-0.36158277709840037,0.37466784644503626
14262,8,8,2618.23,5,5,5,555,15,-1.2189397565026774,1.2468684386726128,1.0188990373774405
14264,155,2,333.97,2,3,2,232,7,0.9097202276752518,-0.36158277709840037,-0.6155334125398926
14265,109,2,530.18,2,3,3,233,8,0.6490128893147309,-0.36158277709840037,-0.2491163523582286
14267,163,3,1516.24,2,3,4,234,9,0.947038466531095,0.05960546552681911,0.5849877412273339
14270,332,1,492.65,1,1,3,113,5,1.4755606217079846,-0.9552142636712971,-0.3073493639384638
14271,226,1,112.32,1,1,1,111,3,1.1896188509298031,-0.9552142636712971,-1.4768792355212645
14272,74,2,437.96,2,3,2,232,7,0.36322052473557237,-0.36158277709840037,-0.4006650576610878
14273,51,4,559.97,3,4,3,343,10,0.08992556633514363,0.3863044476016776,-0.2057508664989644
14276,99,3,1119.74,2,3,4,234,9,0.5778915507124864,0.05960546552681911,0.3442618159560258
14277,15,3,4188.0,4,3,5,435,12,-0.7895977045488505,0.05960546552681911,1.3920885187501535
14280,197,1,134.04,1,1,1,111,3,1.087624740705768,-0.9552142636712971,-1.3375195036127283
14282,3,15,3701.44,5,5,5,555,15,-1.8240633918658722,2.0892449239230517,1.2939635242041756
14284,31,2,595.25,4,3,3,433,10,-0.27236486089033946,-0.36158277709840037,-0.1572783559282006
14285,21,4,1910.01,4,4,4,444,12,-0.5519645819744484,0.3863044476016776,0.7683623833857947
14286,24,3,4628.75,4,3,5,435,12,-0.45657413660453583,0.05960546552681911,1.4715937214186072
14287,8,3,176.63,5,3,1,531,9,-1.2189397565026774,0.05960546552681911,-1.1196594865351814
14288,213,1,426.6,1,1,2,112,4,1.1456119042818538,-0.9552142636712971,-0.4215029042351784
14289,9,6,911.26,5,5,3,553,13,-1.1403187642352037,0.8789251688960832,0.18069145051812083
14290,11,5,2314.65,5,4,5,545,14,-1.0042687305257638,0.6532369520997158,0.9209965859522019
14291,2,11,3883.25,5,5,5,555,15,-2.0387344178427855,1.6680566812978321,1.332061056728462
14292,8,9,4871.93,5,5,5,555,15,-1.2189397565026774,1.4011241767997944,1.512277833586761
14293,3,4,1046.56,5,4,4,544,13,-1.8240633918658722,0.3863044476016776,0.29059741631097985
14295,40,1,166.2,3,1,1,311,5,-0.0874272207859269,-0.9552142636712971,-1.1677500673509873
14297,18,4,1305.33,4,4,4,444,12,-0.6613614517492411,0.3863044476016776,0.46603990284456265
14298,8,44,51527.3,5,5,5,555,15,-1.2189397565026774,3.6032068791437033,3.3865917107294563
14299,8,9,3965.62,5,5,5,555,15,-1.2189397565026774,1.4011241767997944,1.3487379626547986
14300,19,1,43.2,4,1,1,411,6,-0.6230859205766931,-0.9552142636712971,-2.2251079781675913
14301,117,1,640.14,2,1,3,213,6,0.7013999571250162,-0.9552142636712971,-0.09959083197459775
14304,223,1,383.45,1,1,2,112,4,1.1796913086042322,-0.9552142636712971,-0.5060416001942728
14305,71,3,1858.96,3,3,4,334,10,0.33275877447285523,0.05960546552681911,0.7468436123501032
14306,51,2,2093.32,3,3,5,335,11,0.08992556633514363,-0.36158277709840037,0.8411570586315995
14307,89,6,2995.72,2,5,5,255,12,0.49927055844501256,0.8789251688960832,1.1258995456432255
14309,8,9,2352.53,5,5,5,555,15,-1.2189397565026774,1.4011241767997944,0.9338917581155523
14311,243,1,310.26,1,1,2,112,4,1.2435087462334857,-0.9552142636712971,-0.6738762689821592
14312,47,6,1611.59,3,5,4,354,12,0.03019695679125805,0.8789251688960832,0.6334253419582411
14314,107,1,120.0,2,1,1,211,4,0.6353205921544528,-0.9552142636712971,-1.4247650794100228
14315,45,6,2481.13,3,5,5,355,13,-0.0015614215275583125,0.8789251688960832,0.9761718467896227
14317,65,1,508.58,3,1,3,313,7,0.2678300793656594,-0.9552142636712971,-0.2821087431527463
14320,207,2,477.79,1,3,2,132,6,1.1243912536521652,-0.36158277709840037,-0.33163995404385216
14321,11,5,1530.75,5,4,4,544,13,-1.0042687305257638,0.6532369520997158,0.592551940367281
14323,115,2,605.06,2,3,3,233,8,0.6886439326829644,-0.36158277709840037,-0.14430923771908696
14326,242,1,183.85,1,1,1,111,3,1.240444227517647,-0.9552142636712971,-1.0879959911917412
14327,163,1,311.65,2,1,2,212,5,0.947038466531095,-0.9552142636712971,-0.670335139272493
14329,17,7,4975.24,4,5,5,455,14,-0.7017069128441668,1.0744251947249353,1.5289505713341327
14331,124,2,462.66,2,3,2,232,7,0.7444033346846438,-0.36158277709840037,-0.357159102952778
14332,23,3,840.21,4,3,3,433,10,-0.4870358868672529,0.05960546552681911,0.11625199601031139
14333,68,1,415.2,3,1,2,312,6,0.30100039615403923,-0.9552142636712971,-0.4429782427762563
14334,17,8,2552.21,4,5,5,455,14,-0.7017069128441668,1.2468684386726128,0.9986104454469409
14335,16,2,454.86,4,3,2,432,9,-0.7443590504544844,-0.36158277709840037,-0.37064227582180964
14336,17,4,1614.91,4,4,4,444,12,-0.7017069128441668,0.3863044476016776,0.635059844908509
14338,161,2,588.22,2,3,3,233,8,0.9378824098360496,-0.36158277709840037,-0.16670415354557083
14339,243,1,309.52,1,1,2,112,4,1.2435087462334857,-0.9552142636712971,-0.6757679305433203
14340,219,1,134.7,1,1,1,111,3,1.1662457329732419,-0.9552142636712971,-1.333644780850546
14341,45,8,2166.98,3,5,5,355,13,-0.0015614215275583125,1.2468684386726128,0.8686283581553959
14342,21,4,668.56,4,4,3,443,11,-0.5519645819744484,0.3863044476016776,-0.06512116299589786
14344,127,8,889.93,2,5,3,253,10,0.7621008264266822,1.2468684386726128,0.1618888514498674
14345,39,1,108.98,3,1,1,311,5,-0.10585307691818215,-0.9552142636712971,-1.5006552139047316
14346,121,2,1021.58,2,3,4,234,9,0.7262759025749747,-0.36158277709840037,0.27141682198406514
14348,260,1,409.57,1,1,2,112,4,1.2937675680461596,-0.9552142636712971,-0.4538020154180066
14349,10,1,133.5,5,1,1,511,7,-1.0691974256329595,-0.9552142636712971,-1.3407038432266125
14350,274,1,282.93,1,1,2,112,4,1.3327575169453991,-0.9552142636712971,-0.7469124036202064
14351,165,1,51.0,2,1,1,211,4,0.9560835379863235,-0.9552142636712971,-2.0959497079195892
14352,157,4,1078.96,2,4,4,244,10,0.9192262066550354,0.3863044476016776,0.3148050979465279
14353,215,1,90.6,1,1,1,111,3,1.1525534358129637,-0.9552142636712971,-1.6459848624695546
14354,6,2,163.62,5,3,1,531,9,-1.4064729096883222,-0.36158277709840037,-1.1801088063838379
14355,366,1,174.4,1,1,1,111,3,1.5481066068113414,-0.9552142636712971,-1.1296998004057235
14356,80,2,701.23,2,3,3,233,8,0.4206495661775393,-0.36158277709840037,-0.027260179353762567
14357,43,1,225.12,3,1,1,311,5,-0.034731738315937795,-0.9552142636712971,-0.927841584741922
14359,19,3,912.18,4,3,3,433,10,-0.6230859205766931,0.05960546552681911,0.18149251700677582
14360,32,4,2118.03,4,4,5,445,13,-0.24940276429285124,0.3863044476016776,0.8504788300700624
14362,22,1,151.5,4,1,1,411,6,-0.5187942651860693,-0.9552142636712971,-1.2408857477602366
14364,109,8,3717.35,2,5,5,255,12,0.6490128893147309,1.2468684386726128,1.297371283931337
14367,8,16,9227.82,5,5,5,555,15,-1.2189397565026774,2.178003940795619,2.019819294596036
14368,320,1,155.0,1,1,1,111,3,1.4481737219634514,-0.9552142636712971,-1.2228522581882681
14371,295,1,100.5,1,1,1,111,3,1.3876698300033006,-0.9552142636712971,-1.5644239397973014
14373,358,1,76.55,1,1,1,111,3,1.531660558029954,-0.9552142636712971,-1.778313660565898
14375,185,1,235.56,1,1,1,111,3,1.0409714714796316,-0.9552142636712971,-0.891970727402772
14377,191,2,617.05,1,3,3,133,7,1.0646626441082796,-0.36158277709840037,-0.12874023160044396
14379,44,2,348.1,3,3,2,332,8,-0.01796228521349842,-0.36158277709840037,-0.5826973059477538
14381,52,1,202.68,3,1,1,311,5,0.10413950578058002,-0.9552142636712971,-1.0109030882833292
14382,26,1,615.49,4,1,3,413,8,-0.3991450951625692,-0.9552142636712971,-0.1307487135189532
14383,38,3,1247.69,3,3,4,334,10,-0.12474545964177015,0.05960546552681911,0.43017648943270864
14385,9,3,202.11,5,3,1,531,9,-1.1403187642352037,0.05960546552681911,-1.0131302570853948
14386,297,1,142.4,1,1,1,111,3,1.3926948271642658,-0.9552142636712971,-1.2897826856265688
14387,33,3,1727.6,4,3,4,434,11,-0.22712620679597337,0.05960546552681911,0.6886352635597282
14388,10,8,3212.84,5,5,5,555,15,-1.0691974256329595,1.2468684386726128,1.1814892487925854
14389,65,2,1043.46,3,3,4,334,10,0.2678300793656594,-0.36158277709840037,0.28824212601718685
14390,10,9,4642.57,5,5,5,555,15,-1.0691974256329595,1.4011241767997944,1.47396248316443
14393,218,1,67.95,1,1,1,111,3,1.1628461404940136,-0.9552142636712971,-1.8717269580183251
14395,2,9,3479.91,5,5,5,555,15,-2.0387344178427855,1.4011241767997944,1.2449301792823264
14396,65,2,487.99,3,3,3,333,9,0.2678300793656594,-0.36158277709840037,-0.3148871359287925
14397,3,19,2612.96,5,5,5,555,15,-1.8240633918658722,2.41594390599791,1.0172984015929005
14400,149,1,574.7,2,1,3,213,6,0.8804533683940834,-0.9552142636712971,-0.18515211376715285
14401,4,13,4051.48,5,5,5,555,15,-1.6575516078937147,1.8937448980941993,1.3657568088756415
14403,130,4,1475.81,2,4,4,244,10,0.7793883005555002,0.3863044476016776,0.5635233115076037
14404,34,6,1449.32,3,5,4,354,12,-0.20549543839914314,0.8789251688960832,0.5491386360865576
14406,119,1,156.75,2,1,1,211,4,0.713941584421926,-0.9552142636712971,-1.2139866796649417
14407,107,6,2157.73,2,5,5,255,12,0.6353205921544528,0.8789251688960832,0.8652302838618519
14408,11,7,2599.03,5,5,5,555,15,-1.0042687305257638,1.0744251947249353,1.0130519104890707
14409,71,6,2059.45,3,5,5,355,13,0.33275877447285523,0.8789251688960832,0.8281994131626815
14410,92,9,1100.27,2,5,4,254,11,0.5237386278211207,1.4011241767997944,0.3303341186248992
14411,311,1,1063.0,1,1,4,114,6,1.4269530713337628,-0.9552142636712971,0.3029727074549823
14412,43,2,770.03,3,3,3,333,9,-0.034731738315937795,-0.36158277709840037,0.04702006211915189
14413,362,1,121.05,1,1,1,111,3,1.539928889257083,-0.9552142636712971,-1.4178984337312526
14414,92,7,1496.98,2,5,4,254,11,0.5237386278211207,1.0744251947249353,0.5748348099367947
14415,1,13,5855.57,5,5,5,555,15,-2.341296235524383,1.8937448980941993,1.6584033618136136
14416,22,2,490.22,4,3,3,433,10,-0.5187942651860693,-0.36158277709840037,-0.3112710832700977
14418,4,3,1937.25,5,3,4,534,12,-1.6575516078937147,0.05960546552681911,0.7796106439772642
14419,11,6,1051.79,5,5,4,554,14,-1.0042687305257638,0.8789251688960832,0.29455526492050604
14420,99,1,387.52,2,1,2,212,5,0.5778915507124864,-0.9552142636712971,-0.4976723982576683
14421,57,2,813.11,3,3,3,333,9,0.17141108902445348,-0.36158277709840037,0.09022797527303988
14422,1,6,4263.64,5,5,5,555,15,-2.341296235524383,0.8789251688960832,1.40631074633116
14423,218,1,265.2,1,1,2,112,4,1.1628461404940136,-0.9552142636712971,-0.7981562951677607
14424,18,1,322.08,4,1,2,412,7,-0.6613614517492411,-0.9552142636712971,-0.6442556648062823
14426,24,10,4481.67,4,5,5,455,14,-0.45657413660453583,1.5406654655354899,1.445936721449285
14427,50,2,363.34,3,3,2,332,8,0.07543561088562381,-0.36158277709840037,-0.548739326221183
14428,7,5,1224.06,5,4,4,544,13,-1.3068305482073614,0.6532369520997158,0.4149930770738639
14431,303,1,470.36,1,1,2,112,4,1.4075699228848029,-0.9552142636712971,-0.344069456839928
14432,10,6,2248.5,5,5,5,555,15,-1.0691974256329595,0.8789251688960832,0.8979634294862237
14434,22,6,1372.8,4,5,4,454,13,-0.5187942651860693,0.8789251688960832,0.5060615428387004
14436,99,1,89.06,2,1,1,211,4,0.5778915507124864,-0.9552142636712971,-1.659459592654519
14437,366,1,63.0,1,1,1,111,3,1.5481066068113414,-0.9552142636712971,-1.9309329848029193
14438,306,1,131.9,1,1,1,111,3,1.4148977322642486,-0.9552142636712971,-1.3502145332144797
14439,320,1,2661.24,1,1,5,115,7,1.4481737219634514,-0.9552142636712971,1.0318431561363657
14440,8,5,2357.68,5,4,5,545,14,-1.2189397565026774,0.6532369520997158,0.9356288829460397
14441,1,4,1712.89,5,4,4,544,13,-2.341296235524383,0.3863044476016776,0.6818433696831179
14442,205,2,1589.82,1,3,4,134,8,1.1171814462747254,-0.36158277709840037,0.6226234245881744
14443,54,4,1420.2,3,4,4,344,11,0.13178004565621987,0.3863044476016776,0.5330194660665977
14446,1,4,1010.35,5,4,4,544,13,-2.341296235524383,0.3863044476016776,0.2626408257107145
14447,19,5,1163.23,4,4,4,444,12,-0.6230859205766931,0.6532369520997158,0.3745176840689685
14448,9,2,375.35,5,3,2,532,10,-1.1403187642352037,-0.36158277709840037,-0.5229646716379817
14449,19,4,885.8,4,4,3,443,11,-0.6230859205766931,0.3863044476016776,0.15819624270075835
14450,181,3,483.25,1,3,2,132,6,1.0247488921712042,0.05960546552681911,-0.3226283680191047
14451,60,2,643.9,3,3,3,333,9,0.20904305891646366,-0.36158277709840037,-0.09494372287586132
14452,11,2,259.05,5,3,2,532,10,-1.0042687305257638,-0.36158277709840037,-0.8167322455297183
14453,190,1,119.93,1,1,1,111,3,1.060765981162014,-0.9552142636712971,-1.4252249721878625
