CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Recency_scaled,Frequency_scaled,Monetary_scaled,Cluster,Segment,Marketing_Recommendation
13186,40,3,1575.89,3,3,4,334,10,-0.0874272207859269,0.0596054655268191,0.6156337531238889,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13187,337,1,236.02,1,1,1,111,3,1.4866816808776484,-0.9552142636712972,-0.8904268497610642,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13188,11,1,114.6,5,1,1,511,7,-1.0042687305257638,-0.9552142636712972,-1.4610480392390364,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13189,19,2,260.68,4,2,2,422,8,-0.6230859205766931,-0.3615827770984003,-0.8117664198458459,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13192,95,2,911.94,2,2,3,223,7,0.5474298004497687,-0.3615827770984003,0.1812836209731334,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13193,61,1,112.08,3,1,1,311,5,0.2211768101395232,-0.9552142636712972,-1.4785641708819113,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13194,136,1,60.7,2,1,1,211,4,0.8128062394661227,-0.9552142636712972,-1.9600193394655856,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13196,11,4,1797.78,5,4,4,544,13,-1.0042687305257638,0.3863044476016776,0.7202628966810468,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13198,10,6,3401.24,5,5,5,555,15,-1.0691974256329595,0.8789251688960832,1.2267629335427352,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13199,4,38,9817.12,5,5,5,555,15,-1.6575516078937147,3.393696455579496,2.0690117072155387,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13200,19,4,870.09,4,4,3,443,11,-0.6230859205766931,0.3863044476016776,0.1439911420728765,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13203,10,4,869.46,5,4,3,543,12,-1.0691974256329595,0.3863044476016776,0.1434161618808522,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13207,15,2,250.26,4,2,2,422,8,-0.7895977045488505,-0.3615827770984003,-0.8440594772785642,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13208,59,6,1217.65,3,5,4,354,12,0.196708740763415,0.8789251688960832,0.4108238300990304,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13209,30,8,5891.61,4,5,5,455,14,-0.2960560335189878,1.2468684386726128,1.6632789481340806,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13210,94,1,353.48,2,1,2,212,5,0.5396160195399382,-0.9552142636712972,-0.5705431300445767,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13211,10,3,1095.42,5,3,4,534,12,-1.0691974256329595,0.0596054655268191,0.3268264038313596,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13212,20,3,786.83,4,3,3,433,10,-0.5866782483482139,0.0596054655268191,0.064150451939209,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13213,57,5,1520.58,3,4,4,344,11,0.1714110890244534,0.6532369520997158,0.5872577801903852,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13216,268,1,333.74,1,1,2,112,4,1.3162963510849115,-0.9552142636712972,-0.6160792826720133,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13217,122,3,533.98,2,3,3,233,8,0.7323674405541809,0.0596054655268191,-0.2434512036595721,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13218,127,1,62.64,2,1,1,211,4,0.7621008264266822,-0.9552142636712972,-1.93541594744322,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13220,78,4,819.29,2,4,3,243,9,0.4019933629965244,0.3863044476016776,0.0962380580559738,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13221,240,2,847.41,1,2,3,123,6,1.2342771737504357,-0.3615827770984003,0.1230252029761979,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13223,200,2,163.2,1,2,1,121,4,1.0988461440238422,-0.3615827770984003,-1.1821390098473463,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13224,60,2,2155.95,3,2,5,325,10,0.2090430589164636,-0.3615827770984003,0.8645747138869645,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13225,3,7,6463.84,5,5,5,555,15,-1.824063391865872,1.0744251947249353,1.7369336930916066,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13226,273,1,108.21,1,1,1,111,3,1.3300390831246338,-0.9552142636712972,-1.5062388876926305,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13227,202,1,257.7,1,1,2,112,4,1.1062344148605143,-0.9552142636712972,-0.8208686681265844,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13228,81,1,358.0,2,1,2,212,5,0.429805622872584,-0.9552142636712972,-0.5604735651749634,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13229,226,1,160.95,1,1,1,111,3,1.1896188509298031,-0.9552142636712972,-1.1931043040325642,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13230,4,14,2755.63,5,5,5,555,15,-1.6575516078937147,1.9947556633726904,1.0595322947804249,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13232,13,7,1328.35,5,5,4,554,14,-0.8892400660298114,1.0744251947249353,0.4799225390900764,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13233,74,2,605.12,2,2,3,223,7,0.3632205247355723,-0.3615827770984003,-0.1442305635075282,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13235,212,1,1031.07,1,1,4,114,6,1.1421167725593575,-0.9552142636712972,0.2787582359057933,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13236,25,2,744.85,4,2,3,423,9,-0.4273072773233673,-0.3615827770984003,0.0206329016100555,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13238,17,4,700.73,4,4,3,443,11,-0.7017069128441668,0.3863044476016776,-0.0278262407664895,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13239,262,1,329.56,1,1,2,112,4,1.2994638495891662,-0.9552142636712972,-0.6260657695508045,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13240,96,4,663.65,2,4,3,243,9,0.5551626080798789,0.3863044476016776,-0.0709705118590704,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13242,112,3,270.4,2,3,2,232,7,0.6690914798070661,0.0596054655268191,-0.7827816220476957,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13243,203,1,585.12,1,1,3,113,5,1.1099012982026455,-0.9552142636712972,-0.1708964061871631,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13244,93,1,121.74,2,1,1,211,4,0.5317195515827039,-0.9552142636712972,-1.4134181570857671,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13245,51,1,430.5,3,1,2,312,6,0.0899255663351436,-0.9552142636712972,-0.4142873094812854,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13246,18,6,1961.52,4,5,4,454,13,-0.6613614517492411,0.8789251688960832,0.7895001203988294,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13247,18,4,501.12,4,4,3,443,11,-0.6613614517492411,0.3863044476016776,-0.293829164143343,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13248,125,2,465.68,2,2,2,222,6,0.7503492566504052,-0.3615827770984003,-0.3519995147949541,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13249,92,3,711.41,2,3,3,233,8,0.5237386278211207,0.0596054655268191,-0.0158219815233169,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13253,157,2,1030.4,2,2,4,224,8,0.9192262066550354,-0.3615827770984003,0.2782421465267576,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13255,9,2,399.51,5,2,2,522,9,-1.1403187642352035,-0.3615827770984003,-0.4735173804761338,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13258,12,3,672.83,5,3,3,533,11,-0.9445401209818785,0.0596054655268191,-0.060069021688181,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13259,62,1,283.18,3,1,2,312,6,0.2331164129918942,-0.9552142636712972,-0.7462129549230233,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13260,61,1,557.62,3,1,3,313,7,0.2211768101395232,-0.9552142636712972,-0.2090871100866267,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13261,269,2,944.1,1,2,4,124,7,1.3190652197851211,-0.3615827770984003,0.2087975503859017,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13262,263,1,200.29,1,1,1,111,3,1.302295766682681,-0.9552142636712972,-1.0202836393889805,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13263,1,35,7436.93,5,5,5,555,15,-2.341296235524383,3.276507897068845,1.8483658765763125,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13265,53,5,2092.66,3,4,5,345,12,0.1180877484959417,0.6532369520997158,0.8409065702407116,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13266,11,12,3834.26,5,5,5,555,15,-1.0042687305257638,1.7852452398084837,1.3219738296259134,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13267,3,19,4521.49,5,5,5,555,15,-1.824063391865872,2.41594390599791,1.452965193392436,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13268,18,11,3174.75,4,5,5,455,14,-0.6613614517492411,1.668056681297832,1.1720139832851368,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13269,1,15,5343.28,5,5,5,555,15,-2.341296235524383,2.089244923923052,1.5856561654382304,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13270,366,1,590.0,1,1,3,113,5,1.5481066068113414,-0.9552142636712972,-0.1643069460639479,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13271,37,1,211.49,3,1,1,311,5,-0.1441286080907301,-0.9552142636712972,-0.9772505143003724,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13272,31,2,276.56,4,2,2,422,8,-0.2723648608903394,-0.3615827770984003,-0.7649452507929473,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13273,113,1,138.98,2,1,1,211,4,0.6756660532493783,-0.9552142636712972,-1.3089661155232126,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13276,64,2,590.93,3,2,3,323,8,0.2564373503073006,-0.3615827770984003,-0.1630573425009834,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13277,16,4,258.4,4,4,2,442,10,-0.7443590504544844,0.3863044476016776,-0.818721169104412,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13278,41,1,542.73,3,1,3,313,7,-0.0694454046897029,-0.9552142636712972,-0.2305579912844058,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13279,78,1,137.75,2,1,1,211,4,0.4019933629965244,-0.9552142636712972,-1.3159802240051608,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13280,122,3,798.46,2,3,3,233,8,0.7323674405541809,0.0596054655268191,0.0757965238948172,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13282,18,3,1132.14,4,3,4,434,11,-0.6613614517492411,0.0596054655268191,0.3530064882685265,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13283,60,2,93.66,3,2,1,321,6,0.2090430589164636,-0.3615827770984003,-1.6198699143560058,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13284,331,1,201.19,1,1,1,111,3,1.4733163816448338,-0.9552142636712972,-1.016738204775432,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13285,23,4,2709.12,4,4,5,445,13,-0.4870358868672529,0.3863044476016776,1.046009206989785,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13291,156,1,361.11,2,1,2,212,5,0.9144883541766984,-0.9552142636712972,-0.553618527811087,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13292,39,2,578.94,3,2,3,323,8,-0.1058530769181821,-0.3615827770984003,-0.1793204362186548,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13294,190,2,873.74,1,2,3,123,6,1.060765981162014,-0.3615827770984003,0.1473142145077423,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13295,360,1,201.2,1,1,1,111,3,1.535806175684412,-0.9552142636712972,-1.0166988997704824,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13296,137,1,87.4,2,1,1,211,4,0.8182332398125501,-0.9552142636712972,-1.6742448193647406,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13297,8,4,2089.85,5,4,5,545,14,-1.2189397565026774,0.3863044476016776,0.839839212416779,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13298,1,1,360.0,5,1,2,512,8,-2.341296235524383,-0.9552142636712972,-0.5560584007778796,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13299,268,1,142.5,1,1,1,111,3,1.3162963510849115,-0.9552142636712972,-1.289228675463029,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13300,169,1,371.89,2,1,2,212,5,0.973851264493206,-0.9552142636712972,-0.5303048479805365,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13301,104,4,618.09,2,4,3,243,9,0.6142992229409651,0.3863044476016776,-0.1274040580970298,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13302,155,1,63.75,2,1,1,211,4,0.9097202276752518,-0.9552142636712972,-1.9216739183538367,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13304,351,1,300.42,1,1,2,112,4,1.5169667926595949,-0.9552142636712972,-0.6994060448873718,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13305,4,10,2000.86,5,5,4,554,14,-1.6575516078937147,1.54066546553549,0.80527338533169,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13307,120,1,15.0,2,1,1,211,4,0.7201342279169752,-0.9552142636712972,-3.03265930240862,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13308,23,3,1385.51,4,3,4,434,11,-0.4870358868672529,0.0596054655268191,0.5133803284209983,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13309,7,5,1456.79,5,4,4,544,13,-1.3068305482073614,0.6532369520997158,0.553221444395763,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13310,28,3,1132.03,4,3,4,434,11,-0.3458217546340572,0.0596054655268191,0.3529293360422733,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13311,4,2,598.57,5,2,3,523,10,-1.6575516078937147,-0.3615827770984003,-0.1528654806850002,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13313,22,5,1555.32,4,4,4,444,12,-0.5187942651860693,0.6532369520997158,0.6051985888528959,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13314,2,3,775.94,5,3,3,533,11,-2.038734417842785,0.0596054655268191,0.0530884776910259,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13316,37,4,5732.93,3,4,5,345,12,-0.1441286080907301,0.3863044476016776,1.6415845836689869,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13317,66,6,2273.68,3,5,5,355,13,0.2790514826837337,0.8789251688960832,0.906809870730142,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13318,1,3,640.76,5,3,3,533,11,-2.341296235524383,0.0596054655268191,-0.0988226799475387,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13319,5,26,10845.55,5,5,5,555,15,-1.5215015741842748,2.855319654443625,2.148180398452236,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13320,78,4,1532.2,2,4,4,244,10,0.4019933629965244,0.3863044476016776,0.5933038971885801,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13321,72,2,567.36,3,2,3,323,8,0.343051479153905,-0.3615827770984003,-0.1953497961201737,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13322,17,1,199.48,4,1,1,411,6,-0.7017069128441668,-0.9552142636712972,-1.0234881105320155,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13323,3,5,787.85,5,4,3,543,12,-1.824063391865872,0.6532369520997158,0.0651787166618515,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13324,36,10,7121.95,3,5,5,355,13,-0.164028700972232,1.54066546553549,1.813977523767307,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13325,82,1,675.3,2,1,3,213,6,0.4388506943278125,-0.9552142636712972,-0.057161184321294,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13327,39,8,3627.77,3,5,5,355,13,-0.1058530769181821,1.2468684386726128,1.277990840506785,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13328,316,1,1308.48,1,1,4,114,6,1.438816743455106,-0.9552142636712972,0.4679539508713224,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13329,32,2,789.0,4,2,3,423,9,-0.2494027642928512,-0.3615827770984003,0.0663364413870001,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13330,93,3,1140.93,2,3,4,234,9,0.5317195515827039,0.0596054655268191,0.3591475651598937,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13332,14,1,350.9,4,1,2,412,7,-0.8377569465536066,-0.9552142636712972,-0.5763485214485645,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13334,82,3,3502.32,2,3,5,235,10,0.4388506943278125,0.0596054655268191,1.2500302133471313,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13336,77,1,795.12,2,1,3,213,6,0.3924873840167408,-0.9552142636712972,0.0724693401930892,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13338,158,1,487.02,2,1,2,212,5,0.9239341671206882,-0.9552142636712972,-0.3164651872778651,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13339,201,1,860.12,1,1,3,113,5,1.1025494233790782,-0.9552142636712972,0.1348426887743959,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13340,45,7,10736.48,3,5,5,355,13,-0.0015614215275583,1.0744251947249353,2.140148379276636,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13341,261,1,775.85,1,1,3,113,5,1.2966211442140112,-0.9552142636712972,0.0529964118657247,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13343,178,1,353.43,2,1,2,212,5,1.0123462367079263,-0.9552142636712972,-0.5706552356078687,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13344,68,3,2511.69,3,3,5,335,11,0.3010003961540392,0.0596054655268191,0.985896792596644,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13345,288,1,389.5,1,1,2,112,4,1.3698109782739254,-0.9552142636712972,-0.4936325432287934,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13347,70,1,341.36,3,1,2,312,6,0.322322111219249,-0.9552142636712972,-0.5981909956039276,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13348,64,1,233.76,3,1,1,311,5,0.2564373503073006,-0.9552142636712972,-0.8980409834503622,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13349,11,1,247.32,5,1,1,511,7,-1.0042687305257638,-0.9552142636712972,-0.8534134384576937,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13350,16,2,979.12,4,2,4,424,10,-0.7443590504544844,-0.3615827770984003,0.2377131329589253,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13351,66,1,373.94,3,1,2,312,6,0.2790514826837337,-0.9552142636712972,-0.5259477198816738,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13352,60,1,397.98,3,1,2,312,6,0.2090430589164636,-0.9552142636712972,-0.4765591561879653,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13354,71,1,743.53,3,1,3,313,7,0.3327587744728552,-0.9552142636712972,0.0192251523959153,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13355,122,1,674.7,2,1,3,213,6,0.7323674405541809,-0.9552142636712972,-0.0578665638475537,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13356,80,1,768.24,2,1,3,213,6,0.4206495661775393,-0.9552142636712972,0.0451729016209454,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13357,257,1,609.4,1,1,3,113,5,1.2851407753342434,-0.9552142636712972,-0.1386384681251216,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13358,269,1,439.03,1,1,2,112,4,1.3190652197851211,-0.9552142636712972,-0.3987302031217577,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13359,64,1,439.56,3,1,2,312,6,0.2564373503073006,-0.9552142636712972,-0.397773558937769,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13362,9,4,3090.74,5,4,5,545,14,-1.1403187642352035,0.3863044476016776,1.150707508048462,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13363,18,2,992.5,4,2,4,424,10,-0.6613614517492411,-0.3615827770984003,0.2484888825919166,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13364,71,1,134.96,3,1,1,311,5,0.3327587744728552,-0.9552142636712972,-1.3321235467681027,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13365,34,2,2225.37,3,2,5,325,10,-0.2054954383991431,-0.3615827770984003,0.8897495127252045,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13366,50,1,56.16,3,1,1,311,5,0.0754356108856238,-0.9552142636712972,-2.0207600304198925,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13368,257,2,623.4,1,2,3,123,6,1.2851407753342434,-0.3615827770984003,-0.120616663059588,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13369,366,1,308.28,1,1,2,112,4,1.5481066068113414,-0.9552142636712972,-0.6789478707614338,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13370,372,1,754.87,1,1,3,113,5,1.5602075626728675,-0.9552142636712972,0.0312384581749585,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13372,90,1,378.64,2,1,2,212,5,0.5075160485126933,-0.9552142636712972,-0.5160474633744161,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13373,61,3,3312.25,3,3,5,335,11,0.2211768101395232,0.0596054655268191,1.2056991110828026,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13375,89,1,778.65,2,1,3,213,6,0.4992705584450125,-0.9552142636712972,0.0558556981273404,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13376,99,3,1019.76,2,3,4,234,9,0.5778915507124864,0.0596054655268191,0.2700010962421025,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13379,26,3,572.56,4,3,3,433,10,-0.3991450951625692,0.0596054655268191,-0.1881117902843877,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13381,32,6,3639.31,4,5,5,455,14,-0.2494027642928512,0.8789251688960832,1.2805141759500205,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13382,281,1,222.99,1,1,1,111,3,1.3515142129228124,-0.9552142636712972,-0.9353632230607182,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13384,31,7,4151.93,4,5,5,455,14,-0.2723648608903394,1.0744251947249353,1.3852157683705824,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13385,330,1,534.57,1,1,3,113,5,1.4710653716164896,-0.9552142636712972,-0.2425752253298421,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13388,131,2,677.1,2,2,3,223,7,0.7850629230241704,-0.3615827770984003,-0.0550487944400836,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13389,11,3,797.96,5,3,3,533,11,-1.0042687305257638,0.0596054655268191,0.0752993281807157,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13390,75,1,544.08,2,1,3,213,6,0.3731042355677808,-0.9552142636712972,-0.2285872475572266,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13391,204,1,59.8,1,1,1,111,3,1.1135502505032524,-0.9552142636712972,-1.9716971788502853,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13394,2,8,2520.02,5,5,5,555,15,-2.038734417842785,1.2468684386726128,0.988527093711728,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13395,185,1,307.72,1,1,2,112,4,1.0409714714796316,-0.9552142636712972,-0.6803881540894655,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13396,29,2,1360.99,4,2,4,424,10,-0.3205241028950956,-0.3615827770984003,0.499200058121453,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13397,73,5,1544.13,2,4,4,244,10,0.3532041426862792,0.6532369520997158,0.5994638261810235,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13398,192,1,457.34,1,1,2,112,4,1.068539064558348,-0.9552142636712972,-0.3663304640687855,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13402,127,2,621.23,2,2,3,223,7,0.7621008264266822,-0.3615827770984003,-0.1233834190653015,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13403,18,1,75.0,4,1,1,411,6,-0.6613614517492411,-0.9552142636712972,-1.7943588515932494,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13404,1,2,252.49,5,2,2,522,9,-2.341296235524383,-0.3615827770984003,-0.8370371733195608,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13405,74,3,572.45,2,3,3,233,8,0.3632205247355723,0.0596054655268191,-0.1882642214410182,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13408,2,62,28117.04,5,5,5,555,15,-2.038734417842785,4.095827600438109,2.9052094932407644,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13410,24,5,1003.06,4,4,4,444,12,-0.4565741366045358,0.6532369520997158,0.2568915349085561,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13411,107,1,213.55,2,1,1,211,4,0.6353205921544528,-0.9552142636712972,-0.9695830759029586,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13414,134,3,1390.5,2,3,4,234,9,0.8018323761266101,0.0596054655268191,0.5162353899410931,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13416,44,2,712.5,3,2,3,323,8,-0.0179622852134984,-0.3615827770984003,-0.0146069634711106,3,Loyal Customers,"Use cross-selling, upselling, and exclusive member offers."
13417,5,2,640.83,5,2,3,523,10,-1.5215015741842748,-0.3615827770984003,-0.0987359997328693,2,New Customers,Use welcome offers and second-purchase incentives to build loyalty.
13418,12,18,6127.43,5,5,5,555,15,-0.9445401209818785,2.340846655976633,1.694463720318727,0,Champions,"Target with premium products, exclusive offers, and loyalty rewards."
13419,64,1,221.06,3,1,1,311,5,0.2564373503073006,-0.9552142636712972,-0.9422406302509284,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
13420,150,2,159.85,2,2,1,221,5,0.8854115876894589,-0.3615827770984003,-1.1985206837475837,1,At Risk,Launch win-back campaigns with personalized offers and re-engagement discounts.
